epoch,gradient_magnitude
0,0.030747953364675153
1,0.011880033588291148
2,0.012932100100835975
3,0.0076272258584690195
4,0.027169437601996683
5,0.00039248403411727906
6,0.009998046486818622
7,0.020451720508691786
8,0.0002947161913949876
9,0.00030868026979771735
10,0.012881278289017653
11,0.015311371586226518
12,0.0053532011182598
13,0.014044738538466372
14,0.014761783475947539
15,0.005575686790429499
16,0.0013991400143863381
17,6.238162541480358e-06
18,0.017337039903975948
19,5.300556877304218e-06
20,0.0001572522223804734
21,0.00439219889346496
22,0.0004887149450613665
23,7.381943703076808e-05
24,0.05699649003962183
25,0.02055227870562006
26,0.0021241082225035785
27,0.00030087229639041063
28,0.04166585279761475
29,0.016061367390319707
30,0.0018101184257793895
31,0.0004703888379862305
32,0.00268392599681243
33,0.007886683360295845
34,0.013616445865396953
35,0.006876126828450149
36,0.0011916971917558647
37,0.0009474003564858879
38,1.262624743597012e-07
39,0.009658381986387366
40,0.0004972391886514315
41,0.0015062685583598458
42,0.002469118643318589
43,1.1048424535213785e-05
44,0.00013495322458231224
45,0.0033198793884523467
46,9.960933420059626e-05
47,0.00010881432027712214
48,4.998373740875544e-05
49,0.000422984682046872
