epoch,gradient_magnitude
0,0.04269636134829466
1,0.054292963902750666
2,0.14456383722427765
3,0.03891175692019908
4,0.0966537244121392
5,0.04865005246725921
6,0.04606660696081648
7,0.03929295394482918
8,0.0005299420343319422
9,0.13503100951026223
10,0.00015281726357638665
11,0.037849856860851856
12,0.056328742641866436
13,0.026683256436422144
14,0.011518519825746391
15,0.003665950060992283
16,0.001066825966618915
17,0.022394265452252177
18,0.00428005028917753
19,0.02586179022878768
20,0.08185772068988796
21,0.021833282262871942
22,0.012985992875332395
23,0.03516810872001942
24,0.18020257473729395
25,2.1877388224226635e-05
26,0.022581097333772594
27,2.5757408926071798e-06
28,0.02929787829550037
29,0.16086625631802445
30,0.0019603098093338017
31,0.025027566086545123
32,0.009643133710707406
33,0.012666813252118773
34,0.0394646463636772
35,0.002105208544912625
36,0.001159484198408047
37,0.0005679591574466481
38,0.0035993056701775755
39,0.03823336088856537
40,0.0016620718307286965
41,4.38253217683499e-05
42,0.02647141521492734
43,0.026231650809065154
44,0.020207118801967558
45,0.04106606813891542
46,0.0013931247837886817
47,0.0017937583338236958
48,0.013251378588474286
49,0.01094282821729761
50,0.004645841425607289
51,0.014200310130062555
52,0.007163422826779805
53,0.0011893232250426771
54,0.0005210382413234644
55,0.0025850706749834854
56,0.010617382260624385
57,6.311109869382461e-05
58,0.007667687069617285
59,0.0008650525539245885
60,3.423428637109706e-06
61,6.476452606515325e-07
62,0.0063186603393344375
63,0.0002742816986737487
64,0.0008662639037020333
65,6.081386074955661e-05
66,7.519096482531142e-05
67,0.0005520680590028868
68,0.0016185776353272994
69,0.004171152077824948
70,0.0011433083736911854
71,0.0003501488899694525
72,0.0019473542088151248
73,0.004093084073958236
74,0.022712338700643236
75,0.002860073802736302
76,0.0003058070083622858
77,0.025280907833014832
78,0.0004893546825163518
79,0.0011153790665362497
80,0.0009463971385525766
81,0.0006759516718907131
82,1.7698924080368898e-05
83,3.78651320344524e-05
84,2.8743867275114696e-05
85,0.0001773248067020971
86,0.0015578889058256908
87,0.0008526974697816503
88,1.9856510714746892e-05
89,5.385379688654662e-06
90,0.0031103666447501476
91,0.002285021167963494
92,0.0015530583456797498
93,3.875038981111852e-07
94,0.0002804045033935482
95,9.88917388136259e-07
96,0.003173587958704487
97,0.0007611684808950894
98,0.00015874732315316746
99,0.006675691971088968
