epoch,gradient_magnitude
0,0.0024732831417111126
1,0.0013552113951543555
2,0.0021759633235011776
3,0.0052721278111706234
4,0.002951856824958448
5,0.0023471026136264684
6,0.000908982115831322
7,0.002172282265136303
8,0.002956110123761804
9,0.0031073631005460534
10,0.0014053843064312443
11,0.00435359063456648
12,0.00227106935019656
13,0.0018688084923571744
14,0.001159582481336875
15,0.0018390930956972197
16,0.001187052598899993
17,0.001633464380628069
18,0.0022272236907445453
19,0.0013304452338374886
20,0.0011472044941978278
21,0.0007213738415870395
22,0.000791573584717404
23,0.0012563325915269884
24,0.0008125743315023719
25,0.0009645028142752043
26,0.001298032454756372
27,0.0013720372641372886
28,0.0009915433110304253
29,0.0011969973846112818
30,0.000903393034147267
31,0.0015061935762863395
32,0.0013314058964808435
33,0.0007864916948139449
34,0.0007895427984754491
35,0.0006369926213510351
36,0.0008703198546798195
37,0.0007563848574942796
38,0.0007966732073036256
39,0.0008561042617928545
40,0.00025064590104300244
41,0.00020511703550103825
42,0.0011212771331726083
43,0.0004754630658108586
44,0.0002812255647720206
45,0.0003680767037851129
46,0.0002537688954540225
47,0.000574062405204753
48,0.0006252396733462675
49,0.000255992720718951
50,0.000526524351418246
51,0.0002901135014732092
52,0.0002301923757961987
53,0.0006315339396377261
54,0.00037922045511885557
55,0.00028066245706466963
56,0.0003316456996862993
57,0.000365118776657723
58,0.0004125944318519339
59,0.0006535466489217098
60,0.00024297212672478558
61,0.0005004028136658797
62,0.00016950797607594208
63,0.00031789562630252054
64,0.00023111771758791222
65,0.00019833917403463418
66,0.00017826195573746677
67,7.946102692225731e-05
68,0.00019192117188537627
69,0.00030975421058729676
70,0.00018672018280618195
71,0.00015530850083765227
72,0.00014495137525892267
73,0.0003378793026582072
74,5.720212967871515e-05
75,0.00015296522000304047
76,0.00012102849997536963
77,0.0001875640257697817
78,0.00011887550500579305
79,0.000160625759548083
80,9.831325410831469e-05
81,0.0001763283180628995
82,8.92290232339506e-05
83,0.00011223576683369405
84,0.00013058172593974097
85,9.643391854561388e-05
86,0.00011620145422734467
87,8.166232089710277e-05
88,0.00010979462713298182
89,5.199559447034753e-05
90,2.85389325926244e-05
91,0.00023513180989440712
92,3.446908024936039e-05
93,2.6018842039572946e-05
94,7.505120250487391e-05
95,8.570510365890236e-05
96,0.00010099190279299697
97,0.00018380780729934288
98,0.00010203124236388267
99,8.229309843137753e-05
