epoch,gradient_magnitude
0,0.021555411363024902
1,0.00807768430775229
2,0.011175165132919778
3,0.0077527989275144715
4,0.011904076048841621
5,0.005923841884619309
6,0.018860672340561664
7,0.01727222941417583
8,0.01128229615384267
9,0.004733169285052171
10,0.010976323451940941
11,0.005669681316889201
12,0.007248776141477023
13,0.0063774729257830174
14,0.009079542816436255
15,0.0015574043120620221
16,0.003536812814549483
17,0.004693087002118383
18,0.0018770815919717755
19,0.005148284191309961
20,0.00021619981078373606
21,0.003403102804781216
22,0.011107645456425091
23,0.0018053113145736826
24,0.004538058985689935
25,0.005485607549539716
26,0.01978649343773823
27,0.008214444764244818
28,0.0038652907331486867
29,0.010456159404352865
30,0.008155568716336756
31,0.00153813609626111
32,5.397924897204057e-05
33,0.003496912675025335
34,0.010588754667380185
35,0.00838645793608754
36,0.005574288419414867
37,0.002135627261917622
38,0.0017536752462376402
39,0.0012025599139038647
40,0.012061130649248996
41,0.0008995137113877124
42,0.00044205654065781515
43,0.0018066128119544724
44,6.42173527614181e-05
45,9.328534798363861e-05
46,0.0005105803991096953
47,0.0003353511946353181
48,0.0007525847397377522
49,0.0007471810487147361
50,0.004786623847097864
51,0.00021944430606165514
52,0.0002902080226320289
53,0.001174293856708639
54,0.000598375621929871
55,0.0010696654955380126
56,0.0006356854335001471
57,0.0009636837379758663
58,0.00025756703123703785
59,0.000638003716899149
60,0.0041584681293266295
61,0.0004015499065338249
62,0.0011065201443687396
63,0.0010351897251419924
64,0.0002461476127085271
65,0.0008213254804551804
66,0.0001306856268918129
67,0.0002439405550378773
68,0.0006247716557678083
69,8.903919692173776e-05
70,0.0004889685273039071
71,0.00015266926377033305
72,0.001956086936956651
73,0.0015606213059221608
74,0.000809910899858901
75,0.000271681244766799
76,4.9569449143061135e-05
77,0.0005270431923149551
78,0.0011593222214799335
79,3.777634915165137e-05
80,0.0007150603316054848
81,0.00036593867691733637
82,0.0006392832630849809
83,0.0003025606249754948
84,0.0014963701773089357
85,0.0026287276629781975
86,0.0015861218767177622
87,7.065619455605673e-05
88,0.0005339786911147136
89,0.004464218996966424
90,0.00013133074905042756
91,0.000490885706180265
92,0.00019660455319453547
93,0.0011254537494161413
94,0.0012655035153082079
95,2.2786156317317196e-05
96,0.0003906273195705544
97,0.0038638484398944364
98,0.0003634797383664691
99,0.00018369677209632384
