epoch,gradient_magnitude
0,0.002768707446738935
1,0.004854100871870065
2,0.0021125660026744594
3,0.005560663546712799
4,0.017980157864774894
5,0.0031288999138838714
6,0.004320793629451578
7,0.005658548309947551
8,0.005716648792780322
9,0.01244241087205438
10,0.007606302208812083
11,0.005264836507644807
12,0.016246549777152532
13,0.017658074813927005
14,0.006555605204414525
15,0.014497804624978662
16,0.009286510628163366
17,0.01971663891505882
18,0.013482052421352149
19,0.0076356810021533834
20,0.015292153023145391
21,0.016965539211852548
22,0.004592886083904629
23,0.007436363765668665
24,0.007943658946793546
25,0.005016798593397515
26,0.011799579712717376
27,0.008761013525999822
28,0.00931173016567182
29,0.007930414501302394
30,0.008294590654801997
31,0.009388088408085407
32,0.00953716877529704
33,0.01432996873994195
34,0.006106567086011995
35,0.00969430606470634
36,0.01338347960637476
37,0.011610750028938101
38,0.007276323149320773
39,0.011842223169365446
40,0.0032230686984550372
41,0.008163598494203757
42,0.007816794478186024
43,0.007690238845770552
44,0.003490750176834868
45,0.005733142203659061
46,0.007854337317697453
47,0.01630602994428162
48,0.00840664912252264
49,0.006288513195249352
50,0.012910506804833322
51,0.007045953201965113
52,0.011184618314944845
53,0.012557677223451733
54,0.011235967463256084
55,0.01097110211928017
56,0.01060541069581866
57,0.011744532052838243
58,0.0068721932057774614
59,0.0071252910993160066
60,0.009622555104872728
61,0.0033040831432104437
62,0.005030726224298312
63,0.002686893030621272
64,0.004417967740012626
65,0.005442026795928154
66,0.011496062910768828
67,0.007787627390284513
68,0.006676982636479746
69,0.008664713670366277
70,0.008825422398659119
71,0.003622478233098246
72,0.005521956969147879
73,0.003953267560373906
74,0.003072505659338941
75,0.0034130713837856913
76,0.009915126332149169
77,0.006498082705611183
78,0.01355729599490873
79,0.004435573801091738
80,0.003609669290767245
81,0.0023641629881554723
82,0.008338234275423908
83,0.004927147361779941
84,0.004097758814299565
85,0.0024767149256713235
86,0.013272984829944785
87,0.004651504982312345
88,0.003692329442163849
89,0.003777473952900001
90,0.0054914485431507756
91,0.020355497835112167
92,0.00821400480797751
93,0.005742607606370044
94,0.00850873595072692
95,0.0019052298750034352
96,0.0055471379737924795
97,0.01517220281764397
98,0.003298637220456533
99,0.00692320794089243
