epoch,gradient_magnitude
0,0.0221722698658325
1,0.023351656287822226
2,0.013337289817786724
3,0.012398979813963328
4,0.007176322667023071
5,0.01708112821988444
6,0.01255630574966329
7,0.021507562849213815
8,0.011922398386930759
9,0.0017927787680674413
10,0.0011634969452535783
11,0.012630750077641948
12,0.013994864899575724
13,0.006626186658200301
14,0.005954215494585979
15,0.005372066934017867
16,0.002846043324420675
17,0.009292590258645178
18,0.014317444415952597
19,0.0003512537346589413
20,0.0297878415151986
21,0.0007926405251348966
22,0.00806501767836033
23,0.008469716047037413
24,0.008133084655951354
25,0.0005087944899306639
26,0.013363287009018766
27,0.0022414981569903254
28,0.0048789790599051445
29,0.008634041773135296
30,0.0029611649523137136
31,0.00026742544314174304
32,7.840182735511722e-05
33,0.00011176001314186725
34,0.016026662429128955
35,0.0016196271201677351
36,0.006975220299130097
37,0.015968505493011906
38,0.0018201868728223599
39,0.000532003412326874
40,0.00459261687455086
41,0.008598070830321967
42,0.0011543946503376006
43,0.004873752810066346
44,0.0015882542573407655
45,0.00012625082748322217
46,0.00015953483823569163
47,2.0942511842659152e-05
48,0.00027146223365357347
49,0.00036320601897838243
50,0.0027352364934475908
51,0.0013121823170576632
52,0.010230477202778112
53,0.004103004310672046
54,0.00553424913597706
55,0.0040290038675426295
56,0.0018308321202468926
57,0.00018973414716336057
58,0.006588840072216659
59,0.00031545750526729567
60,0.00010449157461546918
61,0.0015131669564801072
62,0.000357415680364176
63,0.0016032480482300146
64,0.0038579157119493124
65,0.00015041016041215076
66,0.0007110417722446143
67,0.003379977326644672
68,0.0033061706317887743
69,0.004460104382429095
70,0.0026491797926862163
71,0.002442901034038901
72,0.0026838181791563388
73,0.003222852376052956
74,0.001734480946122734
75,0.00011541631687113853
76,0.00475701229765341
77,0.005039002430151831
78,0.00030648359001736545
79,6.489639490193618e-05
80,0.0019083910937260132
81,0.0005246057004083962
82,5.107255739145102e-05
83,0.0036575810340926935
84,0.0006250384096766138
85,0.0009357849859327415
86,0.003035998937009874
87,0.00035829200914022554
88,0.00042493172294083505
89,0.0003336682717507033
90,0.00044463892933817295
91,0.00026981952065306534
92,0.0011313725983015449
93,1.7242757430601581e-06
94,6.993917410613233e-05
95,0.0023297898214187265
96,1.959203955698643e-05
97,0.0022078285195998694
98,0.0003092357635576672
99,0.0041989294625254855
