epoch,gradient_magnitude
0,0.02565623491551746
1,0.03498931763743931
2,0.014701653477913405
3,0.010899745336423183
4,0.009331345402693914
5,0.021698857442776387
6,0.02852096619093201
7,0.004362154059308722
8,0.020866513768865905
9,0.006631982181031613
10,0.011186358965337238
11,0.0014709802571488142
12,0.010900628799481171
13,0.011987567464493915
14,0.0007740397074305175
15,0.0010458348767706932
16,0.006964367926058378
17,0.012269529175894316
18,0.00959373213178847
19,0.0025364982298616643
20,9.296939905184552e-05
21,0.0028082330134660736
22,0.024100138477043506
23,0.008014624030311264
24,0.0022808600548731403
25,0.028763842684141186
26,0.01950741106571329
27,0.0005171279658573208
28,0.000663663762092486
29,0.01479335702692595
30,0.001464700466846306
31,0.0064350850062418925
32,0.0013664040152149642
33,0.0007758297645659993
34,0.00045163458723312846
35,0.01857330258307038
36,0.0017913698027264156
37,0.013110187825738327
38,0.010652995014228539
39,5.732067045428188e-05
40,0.001173636737263933
41,0.008346518626700095
42,0.005672394134735549
43,0.009262149909734665
44,0.003742794734329273
45,0.0011438895673963466
46,0.00023911271354099328
47,0.010742662436607526
48,0.0010988892948753095
49,0.0009710584567911825
