epoch,gradient_magnitude
0,0.027297587045345455
1,0.04165748829045871
2,0.010263787314158421
3,0.035074591893132015
4,0.017711829474153593
5,0.012002757013515476
6,0.028551359600949507
7,0.023107789527215948
8,0.04193470951507636
9,0.03803436828096997
10,0.016378835322591788
11,0.007976169824756884
12,0.01968107138839289
13,0.014900804189471074
14,0.026381856365743785
15,0.022524494674150027
16,0.018572709998639112
17,0.03144191869407576
18,0.015828127340745124
19,0.0316839621427592
20,0.014488368428383431
21,0.025976104636581697
22,0.012955743964789775
23,0.006212314754636832
24,0.00796705932614513
25,0.030489850639210985
26,0.008767828581877577
27,0.01185886731632142
28,0.0006413463703409281
29,0.00012751573928799869
30,0.009420541528896176
31,0.001385907373641288
32,0.017305005003637106
33,0.013962880023070433
34,0.012228122324247168
35,0.01702841987988094
36,0.0003454683510821822
37,0.0034013067992103123
38,0.005767024220877752
39,0.00012284389281145923
40,0.011004082156481182
41,0.00823085022856748
42,0.007997438307437398
43,0.00851740059658476
44,0.01129020768537667
45,0.0063879974446798184
46,0.0009951119089807478
47,0.0069567794568869395
48,0.006654372694348164
49,0.020632683453562412
50,0.000710054847815274
51,0.0031628303658974093
52,0.004789336335851839
53,0.0016133986572981407
54,0.017654400393184024
55,0.0011749700394505552
56,0.014065199325122927
57,0.000914449279774746
58,0.006226763365728231
59,0.0015084031504408214
60,0.0007791457400938193
61,0.0063633924591486625
62,0.0003863611971656431
63,0.0021261476986027678
64,0.0014109774208784084
65,0.020964266907347758
66,0.0001371550920011348
67,0.007918791281790549
68,0.00016571077175103651
69,0.0011793175643773197
70,0.00272356384072517
71,0.00017956191338313056
72,0.002253832100651073
73,0.0008635773340579912
74,0.0011838465197594522
75,0.00019601352854068548
76,0.0024580922533639325
77,0.006875115353071675
78,0.00106891908426346
79,0.004759009942603724
80,0.004099895359090973
81,6.694422936024189e-05
82,0.019638379147533216
83,0.0018920268112750658
84,0.005934088554237118
85,0.0004824712078447577
86,0.00027148707219688947
87,0.005792982207813941
88,0.001500458785841936
89,0.0013696537298613606
90,0.002977453726264011
91,0.0020089039520898573
92,0.0047020779197056006
93,0.00017341081333079159
94,0.003948210629208232
95,0.04172283335909291
96,0.0011400042487751236
97,0.007684529076387516
98,0.0009702439571684439
99,0.003412212889480859
