epoch,gradient_magnitude
0,0.02549855432742078
1,0.011941993944305146
2,0.018710530164108376
3,0.012568665465895187
4,0.017895163053162952
5,0.016261309731313824
6,0.0073076834005715045
7,0.014091963558318567
8,0.023410299053022207
9,0.0039024041420939798
10,0.022916658992205016
11,0.027045675170340493
12,0.013871452605390949
13,0.017933968680109227
14,0.014119992916791883
15,0.015340096419879328
16,0.003711250103067295
17,0.040246561388264136
18,0.02389046996350155
19,0.009708856493589092
20,0.009556087348528202
21,0.009117813717172666
22,0.002084196493890761
23,0.012969296863778311
24,0.008391420900383566
25,0.0015961287411435546
26,0.010853410054670016
27,0.01201470783890423
28,0.02079548965529827
29,0.005918164327962935
30,0.029873490392965316
31,0.024002373292123128
32,0.02988071768153513
33,0.0022186794906582383
34,0.004790275726358109
35,0.019269412552326223
36,0.011788919975060493
37,0.0008806711620605207
38,0.03300190411788224
39,0.025022106680259903
40,0.006453988606281957
41,0.00901197695541157
42,0.012928715604444883
43,0.0038952661412667428
44,0.011044707011996285
45,0.011311755152558532
46,0.009902574822361038
47,0.004174741007582021
48,0.001441200270302522
49,0.005133023601937122
