epoch,gradient_magnitude
0,0.006542936528972093
1,0.008284261232340207
2,0.013523828929910255
3,0.00883541005826941
4,0.017116711421398704
5,0.019005456533485673
6,0.01163742148785527
7,0.015224158160756864
8,0.011271458218014922
9,0.007181653438801782
10,0.010438492588790165
11,0.006994133169328019
12,0.01091732704030356
13,0.004712455570937499
14,0.012478590177732172
15,0.008653680209878717
16,0.0052949156753562005
17,0.010470434793815011
18,0.010504020748506225
19,0.014533468614074518
20,0.005246943369498512
21,0.013242843364042118
22,0.01578717685247207
23,0.00658693878019402
24,0.0130671798836827
25,0.011602127068367479
26,0.005488900680066513
27,0.00943273607108776
28,0.003332580925338952
29,0.0091954245890273
30,0.005626893035799723
31,0.014757475716045534
32,0.010265444911166604
33,0.013918793778956766
34,0.006627479949597747
35,0.010563080797368325
36,0.00839369655492411
37,0.011151521624042772
38,0.011976121780092386
39,0.030066587009059727
40,0.006338954686029461
41,0.0077967893071025345
42,0.02310233442883887
43,0.014255132555709113
44,0.009542651412861125
45,0.01852077218321918
46,0.012700805414950063
47,0.005161246128105553
48,0.011677245422109026
49,0.006320419592428243
