epoch,gradient_magnitude
0,0.018450264965352212
1,0.01301505975666914
2,0.011462022542888878
3,0.013221885647254558
4,0.013826413064712722
5,0.0077888903479195045
6,0.014625596398859204
7,0.00238919399250858
8,0.0106423350060509
9,0.02243184331420008
10,0.015636582915746825
11,0.019287686173542064
12,0.012720184178874824
13,0.009331135208752998
14,0.008276016467962218
15,0.009410663855979396
16,0.006993149542649931
17,0.013622845935797625
18,0.00839035780215191
19,0.00758967297775589
20,0.004397056844172915
21,0.009261209046549425
22,0.004416845213495138
23,0.010605659738188174
24,0.01050390386430616
25,0.014648920904011355
26,0.008118163165856077
27,0.0075419752343542645
28,0.010763731225338259
29,0.004663541713533444
30,0.0051705095603101275
31,0.006427394420482387
32,0.004561488744568806
33,0.007254539969990873
34,0.008380295442063784
35,0.006394859649693132
36,0.002697951286604708
37,0.01320035117043711
38,0.009488316905041537
39,0.008122260709812095
40,0.005797643633661606
41,0.0029992494271320366
42,0.00548313839200277
43,0.005378997587326353
44,0.005943067030780044
45,0.0027530955853699193
46,0.0010948730044871636
47,0.00766834364016549
48,0.016177272215775983
49,0.002698411332395338
