epoch,gradient_magnitude
0,0.028779195055278307
1,0.11829765473513029
2,0.06850023229449116
3,0.04448756469582592
4,0.02307105270083867
5,0.0698482058459191
6,0.07110734764139083
7,0.0034306498506439208
8,0.019328118946199565
9,0.01062436952237958
10,0.08496154360077715
11,0.05614571765352766
12,0.06998383587646269
13,0.00814512508350412
14,0.0075007118122082635
15,0.04124736016865451
16,0.0017747131778067424
17,3.218795788581549e-05
18,0.005954938923573547
19,0.032545954526491616
20,0.008256012322919566
21,0.004688925959432609
22,0.011550827631283327
23,0.07738753920636553
24,0.001263373683633383
25,0.0332577769009817
26,0.01490522134776264
27,0.007954487244266704
28,0.000341042624875923
29,0.0008045990337184564
30,0.009283343642749914
31,0.024442722846672954
32,6.702534684362445e-05
33,0.0015796337408875366
34,0.00027507686806664485
35,0.0007231772566288021
36,9.178744731825253e-05
37,0.03877223561010317
38,0.0032718943725993294
39,0.0004659900495220534
40,0.007430992817996222
41,0.004383997183478973
42,0.05266876312023541
43,0.0016876455908818068
44,0.017768114071231952
45,0.0012837817771439953
46,4.838766174938516e-08
47,0.0021965647388955357
48,0.003972779947269156
49,0.004511199192889236
